experiment,dataset,architecture,fm_kind,reps,depth,n_wires,model_seed,data_seed,structural_cell_id,risk_role,comparison_group,selection_order,original_acc_train,original_acc_test,original_gap,selection_basis,target_id,mode,shots,simulator_seed,transpiler_seed,backend_name,noise_model_loaded,quantum_execution_scope,train_accuracy,test_accuracy,accuracy_gap,train_loss,test_loss,loss_gap,n_member,n_nonmember,fpr_resolution,attack,roc_auc,auc_record_ci95_low,auc_record_ci95_high,auc_record_bootstrap_valid,auc_record_ci_method,auc_record_bootstrap_unit,auc_record_bootstrap_replicates,balanced_accuracy,membership_advantage,crossfit_tpr,crossfit_fpr,crossfit_folds,tpr_at_5pct_fpr,attained_fpr_for_5pct,tpr_at_10pct_fpr,attained_fpr_for_10pct,exact_train_accuracy,exact_test_accuracy,exact_accuracy_gap,exact_train_loss,exact_test_loss,exact_loss_gap,exact_roc_auc,exact_balanced_accuracy,exact_membership_advantage,exact_crossfit_tpr,exact_crossfit_fpr,exact_tpr_at_5pct_fpr,exact_tpr_at_10pct_fpr,delta_train_accuracy_from_exact,delta_test_accuracy_from_exact,delta_accuracy_gap_from_exact,delta_train_loss_from_exact,delta_test_loss_from_exact,delta_loss_gap_from_exact,delta_roc_auc_from_exact,delta_balanced_accuracy_from_exact,delta_membership_advantage_from_exact,delta_crossfit_tpr_from_exact,delta_crossfit_fpr_from_exact,delta_tpr_at_5pct_fpr_from_exact,delta_tpr_at_10pct_fpr_from_exact
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,0.91,0.75,0.16000000000000003,0.2509138232655823,0.5396286610903916,0.28871483782480933,100,100,0.01,confidence,0.5148,0.43759,0.5937099999999997,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.495,-0.010000000000000009,0.53,0.54,5,0.02,0.03,0.07,0.09,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07,-0.029999999999999916,-0.030000000000000027,1.1102230246251565e-16,0.0030183710146229614,-0.0007145164121175052,-0.0037328874267404943,-0.005499999999999949,0.06,0.12,0.040000000000000036,-0.07999999999999996,-0.009999999999999998,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,6,2026,ibm_kingston,False,full_main_quantum_stack,0.91,0.75,0.16000000000000003,0.2509138232655823,0.5396286610903916,0.28871483782480933,100,100,0.01,correctness,0.5800000000000001,0.53,0.63,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5800000000000001,0.16000000000000003,0.91,0.75,5,0.0,0.0,0.0,0.0,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.58,0.58,0.15999999999999992,0.94,0.78,0.0,0.0,-0.029999999999999916,-0.030000000000000027,1.1102230246251565e-16,0.0030183710146229614,-0.0007145164121175052,-0.0037328874267404943,1.1102230246251565e-16,1.1102230246251565e-16,1.1102230246251565e-16,-0.029999999999999916,-0.030000000000000027,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.77,0.15000000000000002,0.26266650536796077,0.5332309275958687,0.2705644222279079,100,100,0.01,loss,0.5697,0.48949500000000007,0.6504025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.6,0.19999999999999996,0.87,0.67,5,0.05,0.05,0.11,0.09,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5679,0.58,0.16000000000000003,0.85,0.69,0.03,0.07,-0.019999999999999907,-0.010000000000000009,-0.009999999999999898,0.014771053117001415,-0.0071122499066405,-0.021883303023641942,0.0018000000000000238,0.020000000000000018,0.039999999999999925,0.020000000000000018,-0.019999999999999907,0.020000000000000004,0.039999999999999994
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.77,0.15000000000000002,0.26266650536796077,0.5332309275958687,0.2705644222279079,100,100,0.01,confidence,0.5316000000000001,0.451695,0.6099049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.525,0.04999999999999993,0.83,0.78,5,0.05,0.05,0.11,0.09,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07,-0.019999999999999907,-0.010000000000000009,-0.009999999999999898,0.014771053117001415,-0.0071122499066405,-0.021883303023641942,0.011300000000000088,0.09000000000000002,0.17999999999999994,0.33999999999999997,0.16000000000000003,0.020000000000000004,0.039999999999999994
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,7,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.77,0.15000000000000002,0.26266650536796077,0.5332309275958687,0.2705644222279079,100,100,0.01,correctness,0.575,0.525,0.625,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5750000000000001,0.15000000000000002,0.92,0.77,5,0.0,0.0,0.0,0.0,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.58,0.58,0.15999999999999992,0.94,0.78,0.0,0.0,-0.019999999999999907,-0.010000000000000009,-0.009999999999999898,0.014771053117001415,-0.0071122499066405,-0.021883303023641942,-0.0050000000000000044,-0.004999999999999893,-0.009999999999999898,-0.019999999999999907,-0.010000000000000009,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.78,0.15000000000000002,0.25171961144020316,0.5501818938925862,0.29846228245238304,100,100,0.01,loss,0.5693,0.4896925,0.6489025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.56,0.12,0.8,0.68,5,0.03,0.05,0.05,0.08,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5679,0.58,0.16000000000000003,0.85,0.69,0.03,0.07,-0.009999999999999898,0.0,-0.009999999999999898,0.0038241591892438087,0.009838716390077051,0.006014557200833215,0.0014000000000000679,-0.019999999999999907,-0.040000000000000036,-0.04999999999999993,-0.009999999999999898,0.0,-0.020000000000000004
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.78,0.15000000000000002,0.25171961144020316,0.5501818938925862,0.29846228245238304,100,100,0.01,confidence,0.5197,0.4412,0.6009,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.54,0.54,5,0.03,0.05,0.05,0.08,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07,-0.009999999999999898,0.0,-0.009999999999999898,0.0038241591892438087,0.009838716390077051,0.006014557200833215,-0.0005999999999999339,0.065,0.13,0.050000000000000044,-0.07999999999999996,0.0,-0.020000000000000004
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,8,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.78,0.15000000000000002,0.25171961144020316,0.5501818938925862,0.29846228245238304,100,100,0.01,correctness,0.575,0.53,0.625,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5750000000000001,0.15000000000000002,0.93,0.78,5,0.0,0.0,0.0,0.0,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.58,0.58,0.15999999999999992,0.94,0.78,0.0,0.0,-0.009999999999999898,0.0,-0.009999999999999898,0.0038241591892438087,0.009838716390077051,0.006014557200833215,-0.0050000000000000044,-0.004999999999999893,-0.009999999999999898,-0.009999999999999898,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.78,0.15000000000000002,0.24952998573542573,0.5611587132836575,0.3116287275482318,100,100,0.01,loss,0.5762999999999999,0.4932925,0.6566049999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5700000000000001,0.14,0.78,0.64,5,0.02,0.02,0.04,0.08,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5679,0.58,0.16000000000000003,0.85,0.69,0.03,0.07,-0.009999999999999898,0.0,-0.009999999999999898,0.0016345334844663773,0.020815535781148364,0.01918100229668196,0.008399999999999963,-0.009999999999999898,-0.020000000000000018,-0.06999999999999995,-0.04999999999999993,-0.009999999999999998,-0.030000000000000006
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.78,0.15000000000000002,0.24952998573542573,0.5611587132836575,0.3116287275482318,100,100,0.01,confidence,0.5332000000000001,0.4523974999999999,0.6148074999999998,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5349999999999999,0.07,0.48,0.41,5,0.02,0.02,0.04,0.08,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07,-0.009999999999999898,0.0,-0.009999999999999898,0.0016345334844663773,0.020815535781148364,0.01918100229668196,0.012900000000000134,0.09999999999999992,0.2,-0.010000000000000009,-0.21000000000000002,-0.009999999999999998,-0.030000000000000006
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,512,9,2026,ibm_kingston,False,full_main_quantum_stack,0.93,0.78,0.15000000000000002,0.24952998573542573,0.5611587132836575,0.3116287275482318,100,100,0.01,correctness,0.575,0.525,0.625,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5750000000000001,0.15000000000000002,0.93,0.78,5,0.0,0.0,0.0,0.0,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.58,0.58,0.15999999999999992,0.94,0.78,0.0,0.0,-0.009999999999999898,0.0,-0.009999999999999898,0.0016345334844663773,0.020815535781148364,0.01918100229668196,-0.0050000000000000044,-0.004999999999999893,-0.009999999999999898,-0.009999999999999898,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.91,0.78,0.13,0.27186151416623033,0.5378975035942858,0.26603598942805545,100,100,0.01,loss,0.5659,0.4830875,0.6476,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5549999999999999,0.10999999999999999,0.76,0.65,5,0.06,0.05,0.1,0.09,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5679,0.58,0.16000000000000003,0.85,0.69,0.03,0.07,-0.029999999999999916,0.0,-0.029999999999999916,0.02396606191527098,-0.002445673908223367,-0.026411735823494376,-0.0020000000000000018,-0.025000000000000022,-0.050000000000000044,-0.08999999999999997,-0.039999999999999925,0.03,0.03
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.91,0.78,0.13,0.27186151416623033,0.5378975035942858,0.26603598942805545,100,100,0.01,confidence,0.5267,0.4461975,0.6063025000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.58,0.58,5,0.06,0.05,0.1,0.09,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07,-0.029999999999999916,0.0,-0.029999999999999916,0.02396606191527098,-0.002445673908223367,-0.026411735823494376,0.006399999999999961,0.065,0.13,0.08999999999999997,-0.040000000000000036,0.03,0.03
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,0,2026,ibm_kingston,False,full_main_quantum_stack,0.91,0.78,0.13,0.27186151416623033,0.5378975035942858,0.26603598942805545,100,100,0.01,correctness,0.5650000000000001,0.515,0.615,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5650000000000001,0.13,0.91,0.78,5,0.0,0.0,0.0,0.0,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.58,0.58,0.15999999999999992,0.94,0.78,0.0,0.0,-0.029999999999999916,0.0,-0.029999999999999916,0.02396606191527098,-0.002445673908223367,-0.026411735823494376,-0.014999999999999902,-0.014999999999999902,-0.029999999999999916,-0.029999999999999916,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.79,0.13,0.25709031860897086,0.5277038249792532,0.2706135063702823,100,100,0.01,loss,0.5626,0.4805975,0.6423,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.10000000000000009,0.81,0.71,5,0.04,0.01,0.05,0.1,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5679,0.58,0.16000000000000003,0.85,0.69,0.03,0.07,-0.019999999999999907,0.010000000000000009,-0.029999999999999916,0.009194866358011505,-0.012639352523255987,-0.02183421888126752,-0.005299999999999971,-0.029999999999999916,-0.05999999999999994,-0.039999999999999925,0.020000000000000018,0.010000000000000002,-0.020000000000000004
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.79,0.13,0.25709031860897086,0.5277038249792532,0.2706135063702823,100,100,0.01,confidence,0.5181,0.43539500000000003,0.5969,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5,0.0,0.49,0.49,5,0.04,0.01,0.05,0.1,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07,-0.019999999999999907,0.010000000000000009,-0.029999999999999916,0.009194866358011505,-0.012639352523255987,-0.02183421888126752,-0.0021999999999999797,0.065,0.13,0.0,-0.13,0.010000000000000002,-0.020000000000000004
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,1,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.79,0.13,0.25709031860897086,0.5277038249792532,0.2706135063702823,100,100,0.01,correctness,0.565,0.52,0.615,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5650000000000001,0.13,0.92,0.79,5,0.0,0.0,0.0,0.0,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.58,0.58,0.15999999999999992,0.94,0.78,0.0,0.0,-0.019999999999999907,0.010000000000000009,-0.029999999999999916,0.009194866358011505,-0.012639352523255987,-0.02183421888126752,-0.015000000000000013,-0.014999999999999902,-0.029999999999999916,-0.019999999999999907,0.010000000000000009,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,0.91,0.78,0.13,0.2608225305087399,0.5287921341037145,0.2679696035949746,100,100,0.01,loss,0.5665,0.4886975,0.6448025000000001,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.545,0.09000000000000008,0.79,0.7,5,0.04,0.03,0.07,0.1,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5679,0.58,0.16000000000000003,0.85,0.69,0.03,0.07,-0.029999999999999916,0.0,-0.029999999999999916,0.012927078257780528,-0.011551043398794647,-0.024478121656575202,-0.0013999999999999568,-0.03499999999999992,-0.06999999999999995,-0.05999999999999994,0.010000000000000009,0.010000000000000002,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,0.91,0.78,0.13,0.2608225305087399,0.5287921341037145,0.2679696035949746,100,100,0.01,confidence,0.5185,0.4383,0.6015049999999998,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.515,0.02999999999999997,0.49,0.46,5,0.04,0.03,0.07,0.1,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07,-0.029999999999999916,0.0,-0.029999999999999916,0.012927078257780528,-0.011551043398794647,-0.024478121656575202,-0.0018000000000000238,0.08000000000000002,0.15999999999999998,0.0,-0.15999999999999998,0.010000000000000002,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,2,2026,ibm_kingston,False,full_main_quantum_stack,0.91,0.78,0.13,0.2608225305087399,0.5287921341037145,0.2679696035949746,100,100,0.01,correctness,0.5650000000000001,0.515,0.615,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.5650000000000001,0.13,0.91,0.78,5,0.0,0.0,0.0,0.0,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.58,0.58,0.15999999999999992,0.94,0.78,0.0,0.0,-0.029999999999999916,0.0,-0.029999999999999916,0.012927078257780528,-0.011551043398794647,-0.024478121656575202,-0.014999999999999902,-0.014999999999999902,-0.029999999999999916,-0.029999999999999916,0.0,0.0,0.0
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,3,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.77,0.15000000000000002,0.25341267466312273,0.5607071528979577,0.30729447823483497,100,100,0.01,loss,0.5743,0.4938974999999999,0.6531025,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.55,0.10000000000000009,0.8,0.7,5,0.03,0.04,0.09,0.07,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5679,0.58,0.16000000000000003,0.85,0.69,0.03,0.07,-0.019999999999999907,-0.010000000000000009,-0.009999999999999898,0.005517222412163375,0.02036397539544854,0.014846752983285139,0.006400000000000072,-0.029999999999999916,-0.05999999999999994,-0.04999999999999993,0.010000000000000009,0.0,0.01999999999999999
multiseed_factorial,MNIST,QNN,z,1,6,6,44,43,z_r1_d6,medium_risk_z_anchor,encoder_family_r1_d6,3,0.83,0.56,0.2699999999999999,predeclared_from_existing_noiseless_sweep_before_noisy_outcomes,MNIST_QNN_z_r1_d6_s44,ideal_shot,1024,3,2026,ibm_kingston,False,full_main_quantum_stack,0.92,0.77,0.15000000000000002,0.25341267466312273,0.5607071528979577,0.30729447823483497,100,100,0.01,confidence,0.5216,0.43979749999999995,0.6008024999999999,5000,95% stratified percentile bootstrap over member/nonmember records,records_within_fixed_target_condition,5000,0.545,0.09000000000000008,0.66,0.57,5,0.03,0.04,0.09,0.07,0.94,0.78,0.15999999999999992,0.24789545225095935,0.5403431775025092,0.29244772525154983,0.5203,0.435,-0.13,0.49,0.62,0.03,0.07,-0.019999999999999907,-0.010000000000000009,-0.009999999999999898,0.005517222412163375,0.02036397539544854,0.014846752983285139,0.0012999999999999678,0.11000000000000004,0.22000000000000008,0.17000000000000004,-0.050000000000000044,0.0,0.01999999999999999
